Målernummer;Dato;Time;Forbruk;Max
7.07058E+17;21.07.2021;16;42.4;
7.07058E+17;21.07.2021;15;32.8;
7.07058E+17;21.07.2021;14;32.6;
7.07058E+17;21.07.2021;13;28.8;
7.07058E+17;21.07.2021;12;29.6;
7.07058E+17;21.07.2021;11;32;
7.07058E+17;21.07.2021;10;34.8;
7.07058E+17;21.07.2021;9;38;
7.07058E+17;21.07.2021;8;35.4;
7.07058E+17;21.07.2021;7;24.8;
7.07058E+17;21.07.2021;6;26.4;
7.07058E+17;21.07.2021;5;27.6;
7.07058E+17;21.07.2021;4;28.8;
7.07058E+17;21.07.2021;3;33.2;
7.07058E+17;21.07.2021;2;30.4;
7.07058E+17;21.07.2021;1;29;
7.07058E+17;21.07.2021;0;31.4;
7.07058E+17;20.07.2021;Totalt;783.8;58
7.07058E+17;20.07.2021;23;44.6;
7.07058E+17;20.07.2021;22;44.8;
7.07058E+17;20.07.2021;21;54.4;
7.07058E+17;20.07.2021;20;58;
7.07058E+17;20.07.2021;19;47.6;
7.07058E+17;20.07.2021;18;36.2;
7.07058E+17;20.07.2021;17;36.6;
7.07058E+17;20.07.2021;16;34.2;
7.07058E+17;20.07.2021;15;33.6;
7.07058E+17;20.07.2021;14;38.4;
7.07058E+17;20.07.2021;13;32.4;
7.07058E+17;20.07.2021;12;30.2;
7.07058E+17;20.07.2021;11;32.2;
7.07058E+17;20.07.2021;10;33;
7.07058E+17;20.07.2021;9;34;
7.07058E+17;20.07.2021;8;30;
7.07058E+17;20.07.2021;7;23.4;
7.07058E+17;20.07.2021;6;19.4;
7.07058E+17;20.07.2021;5;21.6;
7.07058E+17;20.07.2021;4;18;
7.07058E+17;20.07.2021;3;19.4;
7.07058E+17;20.07.2021;2;19.4;
7.07058E+17;20.07.2021;1;19.4;
7.07058E+17;20.07.2021;0;23;
7.07058E+17;19.07.2021;Totalt;796.8;47.2
7.07058E+17;19.07.2021;23;30.4;
7.07058E+17;19.07.2021;22;40;
7.07058E+17;19.07.2021;21;43.2;
7.07058E+17;19.07.2021;20;32.8;
7.07058E+17;19.07.2021;19;47.2;
7.07058E+17;19.07.2021;18;40.2;
7.07058E+17;19.07.2021;17;39.4;
7.07058E+17;19.07.2021;16;31.8;
7.07058E+17;19.07.2021;15;31.4;
7.07058E+17;19.07.2021;14;29.8;
7.07058E+17;19.07.2021;13;27.6;
7.07058E+17;19.07.2021;12;19.4;
7.07058E+17;19.07.2021;11;25;
7.07058E+17;19.07.2021;10;34.4;
7.07058E+17;19.07.2021;9;38.6;
7.07058E+17;19.07.2021;8;35.2;
7.07058E+17;19.07.2021;7;33.8;
7.07058E+17;19.07.2021;6;31.2;
7.07058E+17;19.07.2021;5;33.4;
7.07058E+17;19.07.2021;4;32.8;
7.07058E+17;19.07.2021;3;29;
7.07058E+17;19.07.2021;2;28.2;
7.07058E+17;19.07.2021;1;28.8;
7.07058E+17;19.07.2021;0;33.2;
7.07058E+17;18.07.2021;Totalt;716.6;41.2
7.07058E+17;18.07.2021;23;41.2;
7.07058E+17;18.07.2021;22;41.2;
7.07058E+17;18.07.2021;21;38;
7.07058E+17;18.07.2021;20;37.4;
7.07058E+17;18.07.2021;19;34.4;
7.07058E+17;18.07.2021;18;36.6;
7.07058E+17;18.07.2021;17;36.8;
7.07058E+17;18.07.2021;16;41;
7.07058E+17;18.07.2021;15;26.8;
7.07058E+17;18.07.2021;14;30.4;
7.07058E+17;18.07.2021;13;27.4;
7.07058E+17;18.07.2021;12;26.2;
7.07058E+17;18.07.2021;11;25.6;
7.07058E+17;18.07.2021;10;33.8;
7.07058E+17;18.07.2021;9;30;
7.07058E+17;18.07.2021;8;30.4;
7.07058E+17;18.07.2021;7;20.2;
7.07058E+17;18.07.2021;6;19.4;
7.07058E+17;18.07.2021;5;21.8;
7.07058E+17;18.07.2021;4;24.4;
7.07058E+17;18.07.2021;3;22.6;
7.07058E+17;18.07.2021;2;23.6;
7.07058E+17;18.07.2021;1;21.8;
7.07058E+17;18.07.2021;0;25.6;
7.07058E+17;17.07.2021;Totalt;650;41.8
7.07058E+17;17.07.2021;23;32;
7.07058E+17;17.07.2021;22;32.2;
7.07058E+17;17.07.2021;21;31;
7.07058E+17;17.07.2021;20;30.4;
7.07058E+17;17.07.2021;19;41.8;
7.07058E+17;17.07.2021;18;35.8;
7.07058E+17;17.07.2021;17;38;
7.07058E+17;17.07.2021;16;38.6;
7.07058E+17;17.07.2021;15;33.4;
7.07058E+17;17.07.2021;14;27.8;
7.07058E+17;17.07.2021;13;23.8;
7.07058E+17;17.07.2021;12;24.6;
7.07058E+17;17.07.2021;11;30;
7.07058E+17;17.07.2021;10;26.4;
7.07058E+17;17.07.2021;9;25.2;
7.07058E+17;17.07.2021;8;23.4;
7.07058E+17;17.07.2021;7;21.6;
7.07058E+17;17.07.2021;6;21.4;
7.07058E+17;17.07.2021;5;17.4;
7.07058E+17;17.07.2021;4;18.2;
7.07058E+17;17.07.2021;3;16.4;
7.07058E+17;17.07.2021;2;20.4;
7.07058E+17;17.07.2021;1;19.4;
7.07058E+17;17.07.2021;0;20.8;
7.07058E+17;16.07.2021;Totalt;587.6;35.4
7.07058E+17;16.07.2021;23;25.2;
7.07058E+17;16.07.2021;22;25.8;
7.07058E+17;16.07.2021;21;32.4;
7.07058E+17;16.07.2021;20;28;
7.07058E+17;16.07.2021;19;34.4;
7.07058E+17;16.07.2021;18;35.4;
7.07058E+17;16.07.2021;17;34.4;
7.07058E+17;16.07.2021;16;29.2;
7.07058E+17;16.07.2021;15;35.2;
7.07058E+17;16.07.2021;14;26.8;
7.07058E+17;16.07.2021;13;24;
7.07058E+17;16.07.2021;12;20.6;
7.07058E+17;16.07.2021;11;19.6;
7.07058E+17;16.07.2021;10;20;
7.07058E+17;16.07.2021;9;24.4;
7.07058E+17;16.07.2021;8;22;
7.07058E+17;16.07.2021;7;23.4;
7.07058E+17;16.07.2021;6;19.6;
7.07058E+17;16.07.2021;5;17.8;
7.07058E+17;16.07.2021;4;17.8;
7.07058E+17;16.07.2021;3;18.2;
7.07058E+17;16.07.2021;2;18.8;
7.07058E+17;16.07.2021;1;14.8;
7.07058E+17;16.07.2021;0;19.8;
7.07058E+17;15.07.2021;Totalt;461;28
7.07058E+17;15.07.2021;23;25.4;
7.07058E+17;15.07.2021;22;18.6;
7.07058E+17;15.07.2021;21;27.6;
7.07058E+17;15.07.2021;20;28;
7.07058E+17;15.07.2021;19;26.2;
7.07058E+17;15.07.2021;18;27.4;
7.07058E+17;15.07.2021;17;28;
7.07058E+17;15.07.2021;16;27;
7.07058E+17;15.07.2021;15;24.4;
7.07058E+17;15.07.2021;14;20.2;
7.07058E+17;15.07.2021;13;14.2;
7.07058E+17;15.07.2021;12;16.2;
7.07058E+17;15.07.2021;11;18;
7.07058E+17;15.07.2021;10;16.4;
7.07058E+17;15.07.2021;9;13;
7.07058E+17;15.07.2021;8;19;
7.07058E+17;15.07.2021;7;17;
7.07058E+17;15.07.2021;6;12.4;
7.07058E+17;15.07.2021;5;13.6;
7.07058E+17;15.07.2021;4;12.6;
7.07058E+17;15.07.2021;3;12.2;
7.07058E+17;15.07.2021;2;12.6;
7.07058E+17;15.07.2021;1;14.4;
7.07058E+17;15.07.2021;0;16.6;
7.07058E+17;14.07.2021;Totalt;394.8;25.2
7.07058E+17;14.07.2021;23;20.2;
7.07058E+17;14.07.2021;22;18.2;
7.07058E+17;14.07.2021;21;25.2;
7.07058E+17;14.07.2021;20;21.8;
7.07058E+17;14.07.2021;19;22.2;
7.07058E+17;14.07.2021;18;18.8;
7.07058E+17;14.07.2021;17;19.2;
7.07058E+17;14.07.2021;16;15;
7.07058E+17;14.07.2021;15;14.4;
7.07058E+17;14.07.2021;14;20.2;
7.07058E+17;14.07.2021;13;15.8;
7.07058E+17;14.07.2021;12;15.4;
7.07058E+17;14.07.2021;11;19.4;
7.07058E+17;14.07.2021;10;16.8;
7.07058E+17;14.07.2021;9;20.6;
7.07058E+17;14.07.2021;8;15.2;
7.07058E+17;14.07.2021;7;13;
7.07058E+17;14.07.2021;6;10.8;
7.07058E+17;14.07.2021;5;11.8;
7.07058E+17;14.07.2021;4;11.4;
7.07058E+17;14.07.2021;3;12;
7.07058E+17;14.07.2021;2;10.4;
7.07058E+17;14.07.2021;1;12.6;
7.07058E+17;14.07.2021;0;14.4;
7.07058E+17;13.07.2021;Totalt;411.4;30
7.07058E+17;13.07.2021;23;15.4;
7.07058E+17;13.07.2021;22;20.8;
7.07058E+17;13.07.2021;21;22.2;
7.07058E+17;13.07.2021;20;27.6;
7.07058E+17;13.07.2021;19;24.6;
7.07058E+17;13.07.2021;18;23.2;
7.07058E+17;13.07.2021;17;22.6;
7.07058E+17;13.07.2021;16;30;
7.07058E+17;13.07.2021;15;16.8;
7.07058E+17;13.07.2021;14;13;
7.07058E+17;13.07.2021;13;18.8;
7.07058E+17;13.07.2021;12;22;
7.07058E+17;13.07.2021;11;18.8;
7.07058E+17;13.07.2021;10;20;
7.07058E+17;13.07.2021;9;13;
7.07058E+17;13.07.2021;8;12;
7.07058E+17;13.07.2021;7;9.4;
7.07058E+17;13.07.2021;6;11.6;
7.07058E+17;13.07.2021;5;11.4;
7.07058E+17;13.07.2021;4;11.4;
7.07058E+17;13.07.2021;3;10.6;
7.07058E+17;13.07.2021;2;11;
7.07058E+17;13.07.2021;1;12.2;
7.07058E+17;13.07.2021;0;13;
7.07058E+17;12.07.2021;Totalt;341;27.6
7.07058E+17;12.07.2021;23;12.8;
7.07058E+17;12.07.2021;22;16.6;
7.07058E+17;12.07.2021;21;21.6;
7.07058E+17;12.07.2021;20;27.6;
7.07058E+17;12.07.2021;19;25;
7.07058E+17;12.07.2021;18;23.4;
7.07058E+17;12.07.2021;17;15.8;
7.07058E+17;12.07.2021;16;14;
7.07058E+17;12.07.2021;15;12.4;
7.07058E+17;12.07.2021;14;17;
7.07058E+17;12.07.2021;13;13.4;
7.07058E+17;12.07.2021;12;11.6;
7.07058E+17;12.07.2021;11;12;
7.07058E+17;12.07.2021;10;11.8;
7.07058E+17;12.07.2021;9;13.6;
7.07058E+17;12.07.2021;8;14;
7.07058E+17;12.07.2021;7;10.6;
7.07058E+17;12.07.2021;6;10;
7.07058E+17;12.07.2021;5;9.4;
7.07058E+17;12.07.2021;4;9.6;
7.07058E+17;12.07.2021;3;8.8;
7.07058E+17;12.07.2021;2;7.6;
7.07058E+17;12.07.2021;1;11.4;
7.07058E+17;12.07.2021;0;11;
7.07058E+17;11.07.2021;Totalt;368.4;27.4
7.07058E+17;11.07.2021;23;10.6;
7.07058E+17;11.07.2021;22;13;
7.07058E+17;11.07.2021;21;16.2;
7.07058E+17;11.07.2021;20;16;
7.07058E+17;11.07.2021;19;20.2;
7.07058E+17;11.07.2021;18;17;
7.07058E+17;11.07.2021;17;23.4;
7.07058E+17;11.07.2021;16;19.6;
7.07058E+17;11.07.2021;15;16.4;
7.07058E+17;11.07.2021;14;15.2;
7.07058E+17;11.07.2021;13;14.4;
7.07058E+17;11.07.2021;12;15.2;
7.07058E+17;11.07.2021;11;27.4;
7.07058E+17;11.07.2021;10;14.4;
7.07058E+17;11.07.2021;9;20;
7.07058E+17;11.07.2021;8;15.6;
7.07058E+17;11.07.2021;7;13.2;
7.07058E+17;11.07.2021;6;9.2;
7.07058E+17;11.07.2021;5;10.4;
7.07058E+17;11.07.2021;4;10.6;
7.07058E+17;11.07.2021;3;10.4;
7.07058E+17;11.07.2021;2;10;
7.07058E+17;11.07.2021;1;16.4;
7.07058E+17;11.07.2021;0;13.6;
7.07058E+17;10.07.2021;Totalt;341.4;21.4
7.07058E+17;10.07.2021;23;18.8;
7.07058E+17;10.07.2021;22;21.4;
7.07058E+17;10.07.2021;21;21.2;
7.07058E+17;10.07.2021;20;18.4;
7.07058E+17;10.07.2021;19;15.8;
7.07058E+17;10.07.2021;18;21;
7.07058E+17;10.07.2021;17;14.2;
7.07058E+17;10.07.2021;16;19.6;
7.07058E+17;10.07.2021;15;14.2;
7.07058E+17;10.07.2021;14;15.6;
7.07058E+17;10.07.2021;13;13.6;
7.07058E+17;10.07.2021;12;12.6;
7.07058E+17;10.07.2021;11;14.2;
7.07058E+17;10.07.2021;10;17;
7.07058E+17;10.07.2021;9;17.4;
7.07058E+17;10.07.2021;8;14;
7.07058E+17;10.07.2021;7;9.2;
7.07058E+17;10.07.2021;6;8.6;
7.07058E+17;10.07.2021;5;9;
7.07058E+17;10.07.2021;4;7.4;
7.07058E+17;10.07.2021;3;7.8;
7.07058E+17;10.07.2021;2;8.2;
7.07058E+17;10.07.2021;1;10.4;
7.07058E+17;10.07.2021;0;11.8;
7.07058E+17;09.07.2021;Totalt;302.8;24.6
7.07058E+17;09.07.2021;23;13.6;
7.07058E+17;09.07.2021;22;17;
7.07058E+17;09.07.2021;21;14.4;
7.07058E+17;09.07.2021;20;15.8;
7.07058E+17;09.07.2021;19;17.4;
7.07058E+17;09.07.2021;18;24.6;
7.07058E+17;09.07.2021;17;15.2;
7.07058E+17;09.07.2021;16;12.4;
7.07058E+17;09.07.2021;15;12.6;
7.07058E+17;09.07.2021;14;13.6;
7.07058E+17;09.07.2021;13;18.2;
7.07058E+17;09.07.2021;12;15.4;
7.07058E+17;09.07.2021;11;9.6;
7.07058E+17;09.07.2021;10;15;
7.07058E+17;09.07.2021;9;13.6;
7.07058E+17;09.07.2021;8;9.6;
7.07058E+17;09.07.2021;7;11;
7.07058E+17;09.07.2021;6;9;
7.07058E+17;09.07.2021;5;7.4;
7.07058E+17;09.07.2021;4;7;
7.07058E+17;09.07.2021;3;6.2;
7.07058E+17;09.07.2021;2;7.2;
7.07058E+17;09.07.2021;1;7.8;
7.07058E+17;09.07.2021;0;9.2;
7.07058E+17;08.07.2021;Totalt;235.8;17
7.07058E+17;08.07.2021;23;12.8;
7.07058E+17;08.07.2021;22;12.4;
7.07058E+17;08.07.2021;21;14.4;
7.07058E+17;08.07.2021;20;14;
7.07058E+17;08.07.2021;19;17;
7.07058E+17;08.07.2021;18;12.6;
7.07058E+17;08.07.2021;17;10.8;
7.07058E+17;08.07.2021;16;8.2;
7.07058E+17;08.07.2021;15;7.4;
7.07058E+17;08.07.2021;14;8.8;
7.07058E+17;08.07.2021;13;7.6;
7.07058E+17;08.07.2021;12;9.4;
7.07058E+17;08.07.2021;11;8;
7.07058E+17;08.07.2021;10;5.2;
7.07058E+17;08.07.2021;9;13;
7.07058E+17;08.07.2021;8;10;
7.07058E+17;08.07.2021;7;8.4;
7.07058E+17;08.07.2021;6;7.6;
7.07058E+17;08.07.2021;5;9.8;
7.07058E+17;08.07.2021;4;8.4;
7.07058E+17;08.07.2021;3;7.8;
7.07058E+17;08.07.2021;2;7.6;
7.07058E+17;08.07.2021;1;7.6;
7.07058E+17;08.07.2021;0;7;
7.07058E+17;07.07.2021;Totalt;212.2;15
7.07058E+17;07.07.2021;23;10;
7.07058E+17;07.07.2021;22;7.6;
7.07058E+17;07.07.2021;21;9.8;
7.07058E+17;07.07.2021;20;13.8;
7.07058E+17;07.07.2021;19;12;
7.07058E+17;07.07.2021;18;10;
7.07058E+17;07.07.2021;17;8;
7.07058E+17;07.07.2021;16;8.6;
7.07058E+17;07.07.2021;15;9.2;
7.07058E+17;07.07.2021;14;7;
7.07058E+17;07.07.2021;13;10;
7.07058E+17;07.07.2021;12;11.4;
7.07058E+17;07.07.2021;11;9;
7.07058E+17;07.07.2021;10;8;
7.07058E+17;07.07.2021;9;15;
7.07058E+17;07.07.2021;8;9.8;
7.07058E+17;07.07.2021;7;9;
7.07058E+17;07.07.2021;6;6.6;
7.07058E+17;07.07.2021;5;5;
7.07058E+17;07.07.2021;4;7;
7.07058E+17;07.07.2021;3;6;
7.07058E+17;07.07.2021;2;6;
7.07058E+17;07.07.2021;1;7;
7.07058E+17;07.07.2021;0;6.4;
7.07058E+17;06.07.2021;Totalt;251.2;14.4
7.07058E+17;06.07.2021;23;7.6;
7.07058E+17;06.07.2021;22;7.2;
7.07058E+17;06.07.2021;21;10.6;
7.07058E+17;06.07.2021;20;12.4;
7.07058E+17;06.07.2021;19;13.8;
7.07058E+17;06.07.2021;18;10;
7.07058E+17;06.07.2021;17;9.6;
7.07058E+17;06.07.2021;16;7.8;
7.07058E+17;06.07.2021;15;11.6;
7.07058E+17;06.07.2021;14;6.8;
7.07058E+17;06.07.2021;13;8.2;
7.07058E+17;06.07.2021;12;10.6;
7.07058E+17;06.07.2021;11;14;
7.07058E+17;06.07.2021;10;14.2;
7.07058E+17;06.07.2021;9;13.8;
7.07058E+17;06.07.2021;8;14.2;
7.07058E+17;06.07.2021;7;8.8;
7.07058E+17;06.07.2021;6;8;
7.07058E+17;06.07.2021;5;8.8;
7.07058E+17;06.07.2021;4;9.6;
7.07058E+17;06.07.2021;3;9.6;
7.07058E+17;06.07.2021;2;10;
7.07058E+17;06.07.2021;1;9.6;
7.07058E+17;06.07.2021;0;14.4;
7.07058E+17;05.07.2021;Totalt;245.6;18
7.07058E+17;05.07.2021;23;13.2;
7.07058E+17;05.07.2021;22;15.8;
7.07058E+17;05.07.2021;21;14.6;
7.07058E+17;05.07.2021;20;10.2;
7.07058E+17;05.07.2021;19;12.4;
7.07058E+17;05.07.2021;18;11.6;
7.07058E+17;05.07.2021;17;10.6;
7.07058E+17;05.07.2021;16;12;
7.07058E+17;05.07.2021;15;10;
7.07058E+17;05.07.2021;14;9.6;
7.07058E+17;05.07.2021;13;8.6;
7.07058E+17;05.07.2021;12;7.4;
7.07058E+17;05.07.2021;11;7.6;
7.07058E+17;05.07.2021;10;10.4;
7.07058E+17;05.07.2021;9;10.8;
7.07058E+17;05.07.2021;8;18;
7.07058E+17;05.07.2021;7;10.8;
7.07058E+17;05.07.2021;6;8;
7.07058E+17;05.07.2021;5;6.2;
7.07058E+17;05.07.2021;4;7;
7.07058E+17;05.07.2021;3;7.4;
7.07058E+17;05.07.2021;2;7.2;
7.07058E+17;05.07.2021;1;8.2;
7.07058E+17;05.07.2021;0;8;
7.07058E+17;04.07.2021;Totalt;269.6;17.2
7.07058E+17;04.07.2021;23;10.4;
7.07058E+17;04.07.2021;22;11.6;
7.07058E+17;04.07.2021;21;10;
7.07058E+17;04.07.2021;20;12.2;
7.07058E+17;04.07.2021;19;14.4;
7.07058E+17;04.07.2021;18;12.4;
7.07058E+17;04.07.2021;17;12.6;
7.07058E+17;04.07.2021;16;13.2;
7.07058E+17;04.07.2021;15;12.6;
7.07058E+17;04.07.2021;14;12.6;
7.07058E+17;04.07.2021;13;12.2;
7.07058E+17;04.07.2021;12;12.8;
7.07058E+17;04.07.2021;11;16.8;
7.07058E+17;04.07.2021;10;17.2;
7.07058E+17;04.07.2021;9;13.4;
7.07058E+17;04.07.2021;8;9.8;
7.07058E+17;04.07.2021;7;10;
7.07058E+17;04.07.2021;6;6.8;
7.07058E+17;04.07.2021;5;7.4;
7.07058E+17;04.07.2021;4;6.8;
7.07058E+17;04.07.2021;3;7;
7.07058E+17;04.07.2021;2;9;
7.07058E+17;04.07.2021;1;8.6;
7.07058E+17;04.07.2021;0;9.8;
7.07058E+17;03.07.2021;Totalt;320.8;21.4
7.07058E+17;03.07.2021;23;16.2;
7.07058E+17;03.07.2021;22;11.2;
7.07058E+17;03.07.2021;21;13.8;
7.07058E+17;03.07.2021;20;16.2;
7.07058E+17;03.07.2021;19;17.6;
7.07058E+17;03.07.2021;18;20.8;
7.07058E+17;03.07.2021;17;21.4;
7.07058E+17;03.07.2021;16;18;
7.07058E+17;03.07.2021;15;16.8;
7.07058E+17;03.07.2021;14;12.2;
7.07058E+17;03.07.2021;13;10.4;
7.07058E+17;03.07.2021;12;12;
7.07058E+17;03.07.2021;11;14.6;
7.07058E+17;03.07.2021;10;15.8;
7.07058E+17;03.07.2021;9;11;
7.07058E+17;03.07.2021;8;13.6;
7.07058E+17;03.07.2021;7;7.8;
7.07058E+17;03.07.2021;6;8.8;
7.07058E+17;03.07.2021;5;12.4;
7.07058E+17;03.07.2021;4;8.4;
7.07058E+17;03.07.2021;3;10;
7.07058E+17;03.07.2021;2;8.2;
7.07058E+17;03.07.2021;1;9.8;
7.07058E+17;03.07.2021;0;13.8;
7.07058E+17;02.07.2021;Totalt;121.75;15.8
7.07058E+17;02.07.2021;23;15.8;
7.07058E+17;02.07.2021;22;13.8;
7.07058E+17;02.07.2021;21;12.6;
7.07058E+17;02.07.2021;20;14.8;
7.07058E+17;02.07.2021;19;13;
7.07058E+17;02.07.2021;18;10;
7.07058E+17;02.07.2021;17;9;
7.07058E+17;02.07.2021;16;9.6;
7.07058E+17;02.07.2021;15;5.6;
7.07058E+17;02.07.2021;14;6.2;
7.07058E+17;02.07.2021;13;4.8;
7.07058E+17;02.07.2021;12;1.2;
7.07058E+17;02.07.2021;11;1.25;
7.07058E+17;02.07.2021;10;1.75;
7.07058E+17;02.07.2021;9;0.85;
7.07058E+17;02.07.2021;8;1;
7.07058E+17;02.07.2021;7;0.5;
7.07058E+17;02.07.2021;6;0;
7.07058E+17;02.07.2021;5;0;
7.07058E+17;02.07.2021;4;0;
7.07058E+17;02.07.2021;3;0;
7.07058E+17;02.07.2021;2;0;
7.07058E+17;02.07.2021;1;0;
7.07058E+17;02.07.2021;0;0;
7.07058E+17;01.07.2021;Totalt;52.45;11.3
7.07058E+17;01.07.2021;23;0;
7.07058E+17;01.07.2021;22;0;
7.07058E+17;01.07.2021;21;0;
7.07058E+17;01.07.2021;20;0;
7.07058E+17;01.07.2021;19;0;
7.07058E+17;01.07.2021;18;0;
7.07058E+17;01.07.2021;17;0;
7.07058E+17;01.07.2021;16;0;
7.07058E+17;01.07.2021;15;0;
7.07058E+17;01.07.2021;14;0;
7.07058E+17;01.07.2021;13;0;
7.07058E+17;01.07.2021;12;0;
7.07058E+17;01.07.2021;11;0;
7.07058E+17;01.07.2021;10;0;
7.07058E+17;01.07.2021;9;0.5;
7.07058E+17;01.07.2021;8;11.3;
7.07058E+17;01.07.2021;7;4.7;
7.07058E+17;01.07.2021;6;5.9;
7.07058E+17;01.07.2021;5;4.25;
7.07058E+17;01.07.2021;4;3.2;
7.07058E+17;01.07.2021;3;5.75;
7.07058E+17;01.07.2021;2;5.2;
7.07058E+17;01.07.2021;1;6.15;
7.07058E+17;01.07.2021;0;5.5;
7.07058E+17;30.06.2021;Totalt;134.1;7.8
7.07058E+17;30.06.2021;23;5.5;
7.07058E+17;30.06.2021;22;4.6;
7.07058E+17;30.06.2021;21;7.8;
7.07058E+17;30.06.2021;20;6.45;
7.07058E+17;30.06.2021;19;7;
7.07058E+17;30.06.2021;18;6.85;
7.07058E+17;30.06.2021;17;6.7;
7.07058E+17;30.06.2021;16;6.9;
7.07058E+17;30.06.2021;15;5.8;
7.07058E+17;30.06.2021;14;5.3;
7.07058E+17;30.06.2021;13;4.95;
7.07058E+17;30.06.2021;12;6.15;
7.07058E+17;30.06.2021;11;4.6;
7.07058E+17;30.06.2021;10;6.2;
7.07058E+17;30.06.2021;9;7.15;
7.07058E+17;30.06.2021;8;6.45;
7.07058E+17;30.06.2021;7;4;
7.07058E+17;30.06.2021;6;3.15;
7.07058E+17;30.06.2021;5;2.65;
7.07058E+17;30.06.2021;4;3.85;
7.07058E+17;30.06.2021;3;3.2;
7.07058E+17;30.06.2021;2;5.4;
7.07058E+17;30.06.2021;1;6.85;
7.07058E+17;30.06.2021;0;6.6;
7.07058E+17;29.06.2021;Totalt;110.55;7.05
7.07058E+17;29.06.2021;23;7.05;
7.07058E+17;29.06.2021;22;4.55;
7.07058E+17;29.06.2021;21;5.75;
7.07058E+17;29.06.2021;20;5.15;
7.07058E+17;29.06.2021;19;5.2;
7.07058E+17;29.06.2021;18;2.55;
7.07058E+17;29.06.2021;17;3.6;
7.07058E+17;29.06.2021;16;6.85;
7.07058E+17;29.06.2021;15;4.9;
7.07058E+17;29.06.2021;14;4.1;
7.07058E+17;29.06.2021;13;2.85;
7.07058E+17;29.06.2021;12;2.4;
7.07058E+17;29.06.2021;11;4.9;
7.07058E+17;29.06.2021;10;7;
7.07058E+17;29.06.2021;9;6.9;
7.07058E+17;29.06.2021;8;6.6;
7.07058E+17;29.06.2021;7;5.3;
7.07058E+17;29.06.2021;6;2.65;
7.07058E+17;29.06.2021;5;4.1;
7.07058E+17;29.06.2021;4;3.05;
7.07058E+17;29.06.2021;3;3.4;
7.07058E+17;29.06.2021;2;4;
7.07058E+17;29.06.2021;1;3.1;
7.07058E+17;29.06.2021;0;4.6;
7.07058E+17;28.06.2021;Totalt;112.1;8.8
7.07058E+17;28.06.2021;23;5.35;
7.07058E+17;28.06.2021;22;3.5;
7.07058E+17;28.06.2021;21;5.45;
7.07058E+17;28.06.2021;20;4.65;
7.07058E+17;28.06.2021;19;4.85;
7.07058E+17;28.06.2021;18;6.35;
7.07058E+17;28.06.2021;17;4.05;
7.07058E+17;28.06.2021;16;4.65;
7.07058E+17;28.06.2021;15;4.6;
7.07058E+17;28.06.2021;14;5.6;
7.07058E+17;28.06.2021;13;8.8;
7.07058E+17;28.06.2021;12;4.55;
7.07058E+17;28.06.2021;11;3.65;
7.07058E+17;28.06.2021;10;3.75;
7.07058E+17;28.06.2021;9;3.5;
7.07058E+17;28.06.2021;8;3.7;
7.07058E+17;28.06.2021;7;4.6;
7.07058E+17;28.06.2021;6;3.95;
7.07058E+17;28.06.2021;5;4.15;
7.07058E+17;28.06.2021;4;3.05;
7.07058E+17;28.06.2021;3;4.9;
7.07058E+17;28.06.2021;2;3.35;
7.07058E+17;28.06.2021;1;5.05;
7.07058E+17;28.06.2021;0;6.05;
7.07058E+17;27.06.2021;Totalt;127.9;8.8
7.07058E+17;27.06.2021;23;6.85;
7.07058E+17;27.06.2021;22;7.65;
7.07058E+17;27.06.2021;21;8.8;
7.07058E+17;27.06.2021;20;5.9;
7.07058E+17;27.06.2021;19;6;
7.07058E+17;27.06.2021;18;4.85;
7.07058E+17;27.06.2021;17;3.95;
7.07058E+17;27.06.2021;16;6.15;
7.07058E+17;27.06.2021;15;3.2;
7.07058E+17;27.06.2021;14;5.9;
7.07058E+17;27.06.2021;13;5.35;
7.07058E+17;27.06.2021;12;2.55;
7.07058E+17;27.06.2021;11;5.7;
7.07058E+17;27.06.2021;10;6.55;
7.07058E+17;27.06.2021;9;8.35;
7.07058E+17;27.06.2021;8;5;
7.07058E+17;27.06.2021;7;4.05;
7.07058E+17;27.06.2021;6;3.65;
7.07058E+17;27.06.2021;5;3.85;
7.07058E+17;27.06.2021;4;5.35;
7.07058E+17;27.06.2021;3;4.8;
7.07058E+17;27.06.2021;2;4.8;
7.07058E+17;27.06.2021;1;3.55;
7.07058E+17;27.06.2021;0;5.1;
7.07058E+17;26.06.2021;Totalt;122.75;7.8
7.07058E+17;26.06.2021;23;6.5;
7.07058E+17;26.06.2021;22;6.4;
7.07058E+17;26.06.2021;21;7.8;
7.07058E+17;26.06.2021;20;5.95;
7.07058E+17;26.06.2021;19;5;
7.07058E+17;26.06.2021;18;6.8;
7.07058E+17;26.06.2021;17;6.9;
7.07058E+17;26.06.2021;16;4.45;
7.07058E+17;26.06.2021;15;4.15;
7.07058E+17;26.06.2021;14;7.45;
7.07058E+17;26.06.2021;13;5.95;
7.07058E+17;26.06.2021;12;5.3;
7.07058E+17;26.06.2021;11;7.25;
7.07058E+17;26.06.2021;10;6.75;
7.07058E+17;26.06.2021;9;4.25;
7.07058E+17;26.06.2021;8;4.9;
7.07058E+17;26.06.2021;7;6;
7.07058E+17;26.06.2021;6;3.2;
7.07058E+17;26.06.2021;5;3.05;
7.07058E+17;26.06.2021;4;3.1;
7.07058E+17;26.06.2021;3;2.25;
7.07058E+17;26.06.2021;2;3.8;
7.07058E+17;26.06.2021;1;2.7;
